member_number,ssn,first_name,last_name,dob,address,city,state,zip,phone,join_date,checking_balance,savings_balance
402415,784-43-5926,ANTHONY,BEAN,1996-01-25,03816 ROBIN THROUGHWAY SUITE 867,SOUTH DEBORAHSIDE,PA,98776,4449491185,2010-10-25,9129.89,17417.22
540344,514-29-7730,CURTIS,GORDON,1942-10-03,58423 DAVID ROW SUITE 275,NORTH GRACE,PA,22525,423.811.43,2017-03-08,7834.17,44963.74
431523,770-79-7497,STEVEN,OWENS,1984-01-12,0534 SELLERS ISLE SUITE 409,SPARKSBURY,WV,34522,0014863987,2022-02-14,7451.0,19414.53
479004,316-65-7011,MARK,AVILA,1980-03-11,00077 TERESA CRESCENT,LAKE RICKY,WV,62969,+134159870,2025-03-09,7795.89,30761.72
327803,782-79-5095,JONATHAN,CARTER,1964-09-11,447 SCOTT PARK APT. 447,NIELSENLAND,OH,60217,3065686799,2013-06-17,10970.03,27810.4
486080,132-21-1977,NICHOLAS,SHORT,1948-06-30,87879 CAROL FALL,EAST STACEYBURGH,PA,53695,458.815.67,2012-02-16,1052.14,48968.35
448947,542-94-3495,JAMES,STEWART,1948-06-21,3728 NICOLE PARKWAY SUITE 012,NINABERG,PA,08151,3434209182,2016-11-17,9559.61,28956.8
556384,685-40-6955,RHONDA,GUERRERO,1974-06-26,17294 CHRISTINA FORGE,BELLBOROUGH,WV,64314,6847814196,2025-04-23,12238.16,11197.45
639749,456-78-8636,VICTORIA,CURRY,1963-05-31,94056 MOLINA KEY APT. 401,PORT STEVENBURGH,OH,72433,799.572.25,2024-12-23,7153.56,24570.44
923190,368-95-6101,GARY,ADAMS,1959-01-02,0307 GARDNER ISLE SUITE 677,EAST CHRISTINE,OH,58399,+187843907,2010-10-16,8694.09,9384.75
592870,834-37-5829,HEATHER,HUFF,2004-10-30,72291 PRICE PLACE APT. 361,CYNTHIASTAD,OH,40308,6026919565,2022-09-18,12043.85,2502.52
940621,302-50-2812,AMANDA,HOOD,1988-02-01,229 THERESA CIRCLES,LAKE TONYPORT,WV,67486,+196326938,2019-09-09,12614.04,39629.07
626334,503-76-4408,CHRISTOPHER,MARTIN,2002-10-14,84563 KARLA GLEN,FLEMINGFURT,WV,14130,0015269508,2016-12-25,4189.97,17194.34
933731,774-31-1206,ROBERT,REID,1982-01-07,19888 MITCHELL HOLLOW SUITE 321,BOWMANHAVEN,PA,42829,5576477060,2023-05-26,1623.49,37429.97
838293,247-39-1415,JANICE,PARKER,2005-11-01,565 THOMAS CENTER,LAKE MAXFURT,WV,21715,2692981805,2021-05-19,7500.13,20414.19
946026,523-40-2673,KAYLA,RANDOLPH,2002-07-30,6493 JOHN ISLE,HEATHERSIDE,OH,28103,483.433.14,2017-02-12,3670.21,659.86
834507,519-74-9693,JARED,PORTER,1970-02-02,90028 AARON BROOKS,EAST JULIE,WV,52823,4179808864,2012-10-23,10015.59,19114.79
936989,728-83-8325,JESSICA,HINES,2003-02-04,0122 MICHAEL FLATS,JAMESMOUTH,WV,77242,4716976616,2018-07-21,13490.41,10048.48
886018,707-49-4036,DANIEL,CALDWELL,1991-07-15,017 WEBSTER HILL SUITE 608,WEST VICKI,OH,49686,5913750783,2018-01-28,12016.68,19879.36
135186,407-95-2215,GILBERT,HOOD,1959-02-03,375 KENNETH LIGHT,ANNCHESTER,WV,91560,2894823973,2016-02-03,7720.85,43747.88
267979,863-36-4787,MICHAEL,ESTRADA,1940-09-26,99149 ANDERSON FIELD,BARBARABURY,OH,01490,6966549705,2014-06-29,4844.22,33614.89
913117,237-35-8536,DYLAN,SPEARS,1939-11-26,388 SMITH MISSION,EAST MARYCHESTER,OH,03407,7214210046,2018-11-12,926.74,6037.99
943091,726-39-7124,LEE,THOMPSON,1985-09-05,686 IAN RIVER APT. 544,SOUTH CHRISTOPHERSTAD,PA,50669,939.429.36,2013-05-31,4495.75,8173.86
897130,338-52-7593,ANNA,WHITEHEAD,1984-12-11,75204 WEBB CANYON SUITE 830,MYERSMOUTH,OH,33093,5554382743,2015-08-28,10770.22,5205.89
385755,468-94-6039,RONALD,MUELLER,1960-04-09,3230 JORDAN LOOP,ROGERSTAD,PA,04417,480.295.41,2022-10-22,3800.93,5794.9
746192,118-74-9780,DAVID,VELAZQUEZ,1958-05-19,30509 LISA RADIAL APT. 409,TERRYTON,OH,96060,476.984.86,2015-08-18,828.57,31854.68
279347,412-26-4911,HEATHER,SKINNER,1999-11-07,92775 CHRISTOPHER FORDS APT. 526,COLLINSVIEW,OH,18538,5213660952,2014-11-29,4767.47,15580.12
976351,727-16-4063,JULIE,SIMON,1987-03-23,7793 GREGORY CAUSEWAY SUITE 938,DAWSONBOROUGH,PA,49655,5316755337,2013-11-10,8535.56,28087.4
188190,184-73-2025,MORGAN,LOVE,1969-02-18,276 EVANS VALLEYS SUITE 991,ERICASIDE,PA,75209,530.837.85,2017-06-30,14654.06,47921.6
550616,218-71-6474,ANDREW,FOSTER,1946-05-03,5107 DRAKE ROAD APT. 886,BLACKWELLLAND,OH,49289,+148990171,2018-03-14,7185.45,33100.23
864041,196-15-5820,DARLENE,KELLY,1967-03-14,06051 RICHARD TRAFFICWAY SUITE 690,JOSEPHMOUTH,PA,20446,9823194719,2012-06-26,10861.86,23253.28
121281,128-46-4449,STEPHANIE,DIAZ,1996-02-27,30348 MARK STATION,STEPHANIEBOROUGH,OH,11201,221.304.63,2010-11-23,6065.79,979.29
341355,880-89-3838,LUIS,WEEKS,1964-03-08,81312 CARTER MILLS,NEW BETTYBOROUGH,OH,34043,6359054076,2020-12-21,11352.81,8159.31
708764,678-86-5413,CRYSTAL,NELSON,1967-05-30,14539 TRAN BRANCH,RIVASTOWN,PA,58256,0019848584,2016-12-12,5967.63,29983.62
479444,214-96-5520,RYAN,WASHINGTON,1962-06-04,344 BELL CROSSING APT. 677,DANIELLELAND,OH,96520,9833063443,2015-07-28,5930.52,26194.16
374489,282-28-3340,NANCY,OSBORN,2007-06-05,73534 MARTINEZ INLET,MEYERHAVEN,PA,85789,+183222535,2013-11-21,4997.38,39749.09
296714,226-18-3510,THOMAS,SMITH,1975-06-28,752 IAN CORNER APT. 004,LAKE EDWARDVIEW,WV,17915,5337873845,2020-07-18,3493.23,16555.2
550113,490-38-6690,ROBERT,DANIELS,1966-12-29,436 ROMERO ST SUITE 919,WEAVERMOUTH,WV,91435,8349455329,2015-04-09,14517.41,43209.6
579471,791-97-3870,PAMELA,WEAVER,1945-08-18,66633 LOPEZ PASSAGE APT. 911,JORDANVILLE,WV,50193,824.797.70,2025-04-03,1751.32,5601.82
944279,684-51-5239,SARAH,COLEMAN,1986-02-15,075 MICHAEL FLATS APT. 456,PORT ANNETTE,PA,29471,6959651582,2017-04-22,4978.28,23025.04
447847,890-68-6502,TINA,FUENTES,1985-02-25,24983 KIM HILLS SUITE 146,LINDSEYFURT,WV,76712,0015387925,2011-11-09,8579.82,20176.72
944299,165-10-2011,JESSICA,MILES,1986-05-28,4478 BASS MISSION APT. 207,NEW CHRISTOPHERVILLE,PA,53444,+124431826,2017-07-12,2525.43,3619.44
221763,861-84-9318,STEPHANIE,SMITH,1990-09-12,199 ROBBINS SQUARE,DIANEVILLE,WV,16512,342.461.42,2019-01-30,3754.66,5942.73
941264,135-29-7747,KIMBERLY,ROBINSON,1970-11-20,35743 ANGELA CRESCENT,NORTH LARRYSHIRE,PA,24019,8605128549,2010-09-18,13043.46,5434.78
490557,383-41-3965,RYAN,RAMOS,1943-03-09,957 TERESA ISLANDS,EMILYFURT,PA,36003,9828359848,2025-01-31,10898.64,12032.48
826336,791-49-9630,STEPHANIE,BENSON,1958-10-20,23496 MICHAEL ROW,PORT VINCENT,PA,93044,5279235264,2013-01-07,10452.97,14970.54
375032,815-82-1480,CHRISTINE,RAMIREZ,1989-06-04,700 SCOTT CREST SUITE 699,WYATTHAVEN,WV,83093,7605166858,2022-07-31,1597.35,315.65
741526,734-93-2771,CHRISTIE,WILLIAMS,1983-03-19,993 NICHOLAS BROOKS,PORT AMBER,PA,90663,0012615574,2017-02-04,4071.72,11012.17
873082,288-20-3615,AMANDA,STEPHENS,1970-08-11,20465 NGUYEN ISLAND SUITE 636,SOUTH JAMES,PA,93041,+161349222,2025-03-04,4304.35,2109.94
145930,767-72-8035,ASHLEY,BRIGGS,2001-01-17,879 TYRONE CAPE APT. 233,KELSEYSHIRE,OH,98109,477.459.01,2017-04-03,7314.65,39075.27
205522,281-23-6850,JULIE,MORRIS,1971-11-06,085 SANDRA MOUNTAINS SUITE 911,NEW ERIC,PA,18129,869.564.93,2021-04-23,11231.17,35355.67
481239,727-15-6755,JEFFERY,WRIGHT,1953-01-14,7361 BALL CIRCLE,VICTORCHESTER,WV,10533,+184566158,2013-05-12,8912.08,15581.44
323265,870-93-5751,SARAH,BROWN,1981-10-13,893 BOBBY UNDERPASS APT. 898,NORTH TIMOTHYBURY,WV,19889,0012275478,2015-09-07,9779.43,12887.38
473273,107-23-5115,TODD,TAYLOR,1980-04-07,78584 GOODMAN CAPE APT. 392,NORTH BRIAN,PA,09119,5716910439,2025-05-05,14964.03,7683.38
756381,612-61-4463,KEVIN,BAILEY,1961-06-29,10626 CAMPBELL CIRCLES SUITE 768,MILLERFORT,OH,56552,+138722962,2011-04-20,6528.43,19144.42
239352,416-13-6471,ANTHONY,LUNA,1949-10-18,06511 GUTIERREZ ESTATES,PAULAMOUTH,PA,20422,280.604.96,2024-05-05,1619.02,36533.44
660102,702-35-7779,ROBIN,MARTINEZ,1942-12-22,3087 RIVERA CROSSROAD SUITE 322,KENNETHBURY,OH,30742,+153558021,2017-02-22,531.47,13360.82
720490,748-47-6659,TAYLOR,CALDWELL,1990-01-09,0883 WILLIAM LOCK APT. 416,WEST JEFFREYVIEW,WV,29315,0018496189,2022-11-05,3976.9,16017.25
404579,295-88-8577,JAY,HOBBS,1984-11-27,181 BATES KEYS APT. 506,NEW EDWIN,OH,70674,+130949491,2015-08-22,13589.04,4085.29
563469,561-38-7617,KIMBERLY,PETERSON,1984-04-25,08053 CAMPOS VIADUCT,SOUTH BROOKE,PA,09062,324.665.18,2012-04-23,3251.58,4663.81
843851,625-11-4516,JOSEPH,DANIEL,1979-09-09,0077 LAURIE RUN,WELCHVILLE,OH,96968,8835173499,2022-01-05,9724.18,19602.22
179917,397-79-3910,MELISSA,HARTMAN,1998-04-29,17528 GARCIA FERRY APT. 400,EAST LAWRENCEBOROUGH,OH,65252,0019586183,2016-03-05,7897.07,2305.65
676980,263-67-2928,DEANNA,MCGRATH,1974-09-26,35180 LINDA INLET APT. 149,PORT AMANDA,WV,67417,5164344779,2021-09-15,2869.56,12266.12
132014,390-37-5954,STEVEN,TYLER,1994-11-15,304 JOHN GROVES,WEST REBECCASIDE,WV,67546,5683744337,2010-11-29,12002.52,23370.76
833804,280-36-6167,TINA,WILLIAMS,1946-10-27,91114 TRAVIS LANDING,MEDINACHESTER,WV,22549,7635484430,2010-11-29,11894.41,47692.78
466089,347-15-3389,ZACHARY,WOODARD,1977-04-22,1371 SUTTON PLAIN,SOUTH JEREMIAHBERG,OH,64012,6468355428,2024-03-23,1439.32,38257.87
417876,662-21-4968,MARGARET,WALLACE,1943-03-03,83227 LARRY GREEN,EAST THOMAS,OH,91516,2024655859,2018-03-18,12209.69,11151.09
960343,225-29-3072,WILLIAM,HOLLAND,1988-08-09,1438 THOMAS OVAL,REBECCATON,PA,77347,0016442718,2014-11-14,2432.53,7343.54
671328,516-32-5840,ROBERT,HALL,1963-06-21,37025 REED VIEW SUITE 348,WEST DANNYSTAD,PA,61233,818.707.49,2020-03-06,6770.4,5833.49
339917,519-85-3343,DANIEL,SMITH,1991-02-05,4574 JENKINS WALKS,WEST ANDREW,WV,56787,937.336.43,2018-01-30,3478.97,25541.45
543697,173-74-4480,DEBORAH,BROWN,2006-09-29,42863 JOHN CAUSEWAY,SOUTH MICHAEL,OH,42417,347.844.93,2024-04-08,1822.95,7772.17
106004,771-34-3218,WILLIAM,BRYANT,1958-08-04,393 BROWNING RIDGE,RAMIREZBOROUGH,OH,48190,895.462.15,2018-09-03,14828.13,32054.8
104497,846-83-8037,MARIA,SNOW,2002-10-27,13619 ROBERT MILL APT. 221,BANKSMOUTH,WV,46207,0016417447,2021-07-26,6273.65,33174.02
322740,797-66-8240,PAUL,GLOVER,1970-08-17,627 HERNANDEZ VIA,JOHNCHESTER,WV,86813,5635007982,2020-07-23,538.84,14588.85
182582,858-68-3989,MICHAEL,BARNES,1981-11-24,87816 PATRICK WALL,KIMMOUTH,OH,97472,+161095973,2014-02-08,3104.13,9519.74
424025,275-34-8386,DEBORAH,ROWE,2003-01-30,6290 BERRY CURVE,FERNANDEZFURT,WV,30952,+156787639,2016-02-11,6544.43,48344.25
872170,697-73-2893,JONATHAN,CURTIS,1958-05-05,389 CONNOR MOUNT,SABRINASIDE,PA,85130,8073907798,2016-12-28,10652.67,11626.75
907549,559-34-7928,BILLY,JACKSON,1983-03-03,022 ERIN HILL,HAMILTONCHESTER,OH,43197,7759866626,2013-08-11,14614.91,35096.12
987872,846-77-7222,KAREN,THOMPSON,2006-08-13,99126 SPENCER TRAFFICWAY SUITE 985,WALLACEPORT,WV,22453,435.298.40,2020-11-29,13718.12,22208.24
450301,306-82-4543,LINDSAY,MATTHEWS,1967-09-01,1891 ORTIZ CAPE SUITE 310,NORTH SAMANTHASHIRE,WV,62237,566.400.22,2011-01-15,9277.99,41490.28
438973,203-15-7337,LANCE,MARTIN,1957-04-08,621 JOYCE BROOKS APT. 540,DANIELBOROUGH,WV,75105,5548525517,2020-05-31,3165.21,8614.23
683794,154-72-7886,GREGORY,HERNANDEZ,2002-09-05,7203 JUSTIN FLAT APT. 614,PORT GREGORY,WV,66089,3894947099,2014-06-18,2140.73,10157.53
301101,712-36-4468,BETH,SIMPSON,1984-04-05,646 NANCY LIGHTS,ROBERTSONSIDE,OH,03867,591.927.79,2013-10-12,11802.99,2875.27
140716,216-84-2059,KATHLEEN,YU,2006-11-27,039 DENNIS TURNPIKE SUITE 338,PORT ANTHONYLAND,PA,34080,+123286944,2014-06-28,7454.89,12516.24
257174,696-45-5104,TODD,JONES,1955-03-03,14746 EDWARDS OVAL,EAST JACQUELINE,PA,11588,0014413561,2025-04-25,3060.18,23375.87
369319,164-95-8168,LISA,GRAVES,2006-12-17,0353 BENJAMIN ISLE SUITE 841,MOOREBOROUGH,OH,36024,8695754132,2022-08-27,4208.11,20671.39
203521,443-14-3366,MARTHA,HEBERT,2001-07-13,98309 DUANE TRACK,EAST NATALIE,OH,04502,2508386072,2015-08-15,4962.88,42580.8
882150,767-95-9982,DEVON,WOOD,1947-07-16,285 DANIELS PARKS APT. 160,SOUTH WILLIAM,OH,26218,0017487765,2022-12-11,10623.76,20826.42
158696,861-50-3924,KATHERINE,LEWIS,1966-08-21,6678 AUSTIN THROUGHWAY,EAST JOSEPHVILLE,OH,17595,+162898104,2025-01-26,5400.81,15646.48
397051,844-87-2097,BRADLEY,MASON,1961-07-25,806 KEVIN PRAIRIE SUITE 888,CHRISTYSIDE,PA,40415,0017404602,2010-11-15,4854.11,12423.08
204719,283-53-6237,ROBIN,POPE,1973-05-24,08815 ANDREW PRAIRIE APT. 336,COLESTAD,WV,18993,0014799253,2024-05-31,3435.98,36177.85
655295,200-72-8819,DONALD,HOWARD,1991-01-29,041 THOMPSON HARBOR APT. 212,NORTH JULIEMOUTH,PA,39964,+134428502,2020-10-08,9228.26,10960.6
944063,392-41-6061,MEGHAN,BURNS,1940-08-07,46073 JACKSON INLET APT. 324,WEST KEVINTOWN,PA,13948,8173856343,2019-08-06,3000.75,41023.6
687361,492-11-4763,JOHN,MILLER,1950-06-09,667 REED HILL SUITE 983,ALLENBERG,WV,05059,0012489168,2024-07-07,3519.2,5512.15
668854,718-77-8786,TERRENCE,RICHMOND,1992-11-27,3924 MURRAY TUNNEL,NORTH KEVIN,OH,90917,8428508823,2024-10-31,3599.81,36709.63
323902,834-63-4722,JOHN,MOORE,1998-05-30,213 DEVON AVE,JONESFURT,WV,90309,+174680569,2024-03-11,1113.4,35571.36
646726,231-62-5746,NICOLE,DOYLE,1946-01-14,81258 JACOB WAY SUITE 219,NELSONCHESTER,OH,06730,8403424142,2014-04-16,6792.88,36779.09
794209,469-73-4989,NATASHA,JOHNSON,1950-06-27,6053 MARY RIDGES SUITE 837,TIMFURT,WV,95105,+163737724,2016-10-11,12439.19,32425.67
355873,607-94-9085,SAMANTHA,GLOVER,1948-09-05,1249 WEST PORT,DONNAHAVEN,PA,10103,0018403681,2017-09-05,9404.06,26066.32
965582,794-56-1869,TRACEY,THOMAS,1993-05-24,481 NICHOLAS ESTATE SUITE 716,SABRINABOROUGH,PA,82935,0019868512,2016-11-24,10113.58,704.11
812694,166-11-6129,BONNIE,DUARTE,2002-02-10,336 TRAVIS BURGS,WATSONBURY,OH,88792,+151377895,2019-06-03,14424.79,49311.54
648247,385-46-5517,ANDREW,HOWARD,1993-12-24,85952 MONTOYA CAUSEWAY SUITE 004,KRISTINATOWN,WV,96534,5663058809,2012-12-03,704.72,10159.58
322454,585-90-5635,NICHOLAS,BURNS,1951-01-21,8660 LISA REST,NEW NATALIE,WV,12784,7986965691,2022-04-24,8951.03,33327.97
792500,581-76-4328,LESLIE,GRANT,1954-09-23,4493 OWENS HAVEN APT. 034,SOUTH SHERRI,PA,61537,+184536611,2015-03-17,4354.64,1852.7
173705,750-80-2987,BRIAN,GONZALES,1973-02-22,0178 ERICA ROAD SUITE 147,NORTH SHAUN,PA,71439,0018026797,2012-03-07,5063.56,2404.64
883431,721-81-9417,KELLY,WATSON,1966-03-22,86844 HALEY BROOKS SUITE 841,NATHANIELSHIRE,PA,46859,3737815679,2012-06-21,10624.49,25387.02
556963,799-54-5571,KRISTINE,PEREZ,1950-07-21,3916 OSBORNE PARKS APT. 976,FRAZIERFURT,OH,48536,0015646718,2019-03-18,1404.1,1198.04
322091,228-47-1643,DANIELLE,ALEXANDER,1982-06-26,17563 NICHOLSON CENTERS SUITE 021,NEW CRAIGFURT,WV,24434,5969967278,2013-03-18,6528.42,34663.88
150063,677-38-1841,JAMES,PERKINS,2003-11-26,06789 MOORE MOUNT,WEST TAMMYSHIRE,OH,11810,+134780129,2011-03-25,12839.69,4326.71
335417,100-41-3000,RYAN,NEAL,1966-05-04,530 JORGE LANDING,NEALHAVEN,WV,52939,+185972222,2012-04-28,8765.71,42507.83
964540,747-13-5384,JOSEPH,LITTLE,1945-03-27,42068 CHARLES EXTENSIONS,SOUTH ANTHONYCHESTER,PA,55257,470.581.79,2013-12-26,1887.87,20359.69
848595,292-16-4366,NICOLE,DRAKE,1980-08-28,166 GARDNER SPUR,PORT JEFFREYCHESTER,PA,92579,3225086102,2024-06-29,1386.33,42064.84
539605,206-87-6314,MARIA,GUZMAN,1957-04-16,8814 SMITH SPRING,WEST HEATHER,OH,40083,9797434441,2023-01-23,5806.02,5473.6
550759,282-98-2182,CAROLINE,LOPEZ,1954-09-22,295 DANNY SPRING,PATRICKLAND,PA,05725,0017323165,2013-10-21,11327.62,32511.82
570503,772-51-8436,ERIN,MORRISON,1957-12-29,7291 ALEC CURVE,NORTH SUSANSTAD,WV,77271,8527731187,2014-09-18,1566.82,1325.69
901392,650-49-1105,ERIC,PRICE,1962-05-26,384 BRIAN SPRINGS,LINDASHIRE,PA,79726,+132272492,2017-12-15,7018.94,44447.98
211925,550-97-6835,PAUL,LEONARD,1995-04-19,83825 BARKER CREST SUITE 321,LAKE TIMOTHYVIEW,PA,46382,2059182080,2021-05-16,5158.7,20620.89
941482,717-83-2734,SCOTT,GONZALEZ,2006-06-01,57036 CARROLL LANDING,WEST TIMOTHY,WV,65053,0013279929,2017-10-18,3347.12,38469.23
454402,366-57-4374,HERBERT,JORDAN,1944-06-11,67270 DUSTIN HIGHWAY APT. 026,NORTH ALLEN,PA,27564,3835209143,2020-10-03,9800.61,41645.43
522610,358-99-1137,JASMINE,BLACK,1950-12-26,3139 THOMAS PLAINS,VELASQUEZHAVEN,PA,59539,213.204.23,2019-11-05,4251.2,4512.4
524891,570-53-6147,JUAN,ROBBINS,1999-03-06,785 NATHAN VILLE,EAST ROSEMOUTH,PA,40917,7316744851,2014-06-05,14988.64,20789.11
364736,283-58-7172,GREGORY,ROBBINS,1983-12-21,1088 CYNTHIA COVE SUITE 108,HILLMOUTH,OH,32402,9594964608,2014-02-20,6630.82,24470.69
488600,567-79-4674,WILLIAM,HUERTA,1947-08-22,8353 JOSHUA PINE APT. 101,HERNANDEZHAVEN,WV,75100,644.369.31,2015-09-18,13393.75,9667.0
243502,481-80-9434,CAROL,BENNETT,1996-02-28,06619 DANNY SHOAL,KIMBERLYPORT,PA,21990,2249671930,2013-08-26,11130.45,46166.77
747333,799-58-6062,JESSICA,STUART,1961-12-29,33316 SOLOMON FLAT APT. 324,BRADLEYSTAD,PA,47158,9694788377,2023-06-09,11649.48,31278.18
514129,850-40-6376,WAYNE,DUNN,1958-02-27,69656 HICKMAN LAKE APT. 928,ANDREWBOROUGH,OH,35410,669.464.54,2019-04-29,13200.67,40105.67
924826,507-34-2770,ADAM,GARRETT,1977-03-21,87213 JESSICA EXPRESSWAY,LAKE ANTHONYSTAD,PA,56606,+135732386,2020-10-02,6339.83,31491.03
172278,615-80-3995,THERESA,VAUGHN,1979-11-23,1840 SCHNEIDER OVAL,WEST BARRY,OH,16353,884.597.41,2010-09-01,7581.0,32405.13
894710,777-17-2386,LISA,WHITE,1962-06-01,9211 SUSAN PORTS,EAST ANTHONYMOUTH,WV,10226,6279190581,2016-04-01,13930.46,13393.56
101549,771-48-3410,JOHN,ORR,1941-12-27,9768 BARBER FLAT SUITE 645,NEW MARIO,OH,53310,673.933.00,2014-02-16,11942.05,2140.62
128552,314-35-2841,WHITNEY,THOMPSON,1956-06-02,28194 KAREN COVES,EAST BRIANABERG,OH,07259,981.287.41,2014-02-17,13168.64,22775.1
755369,839-95-9579,DONNA,LEE,2002-07-06,43535 HARMON MEADOW APT. 228,STEPHENFURT,WV,51226,4098749091,2016-02-16,3284.27,14289.35
641844,265-25-1116,KENNETH,STEPHENS,1998-08-22,04896 GRAHAM PLAZA SUITE 695,ELLENMOUTH,WV,50024,0013977755,2010-12-22,11765.35,8670.23
430789,397-95-3005,CHRISTOPHER,JOHNSON,1968-11-12,01217 KIMBERLY CANYON SUITE 342,NORTH APRIL,OH,18514,9194857787,2015-04-29,2891.8,11404.41
959282,439-52-1134,CORY,LEWIS,1989-08-10,4978 CLARK WAY SUITE 258,MIRANDAMOUTH,OH,42918,+159995154,2018-04-14,8616.38,48291.66
335466,532-25-6535,ANGELA,SULLIVAN,1941-10-23,144 MICHAEL VALLEY APT. 969,EAST KIMBERLY,OH,44011,0015797015,2015-05-28,768.14,38163.41
907561,835-90-7421,JASMINE,BREWER,2005-06-26,3704 JENKINS PARKWAY APT. 985,KELLEYMOUTH,WV,07605,9182344027,2015-09-09,1002.95,27895.86
333697,821-37-4521,JOHN,HARRIS,1978-10-01,340 NANCY CROSSING APT. 454,LAKE COURTNEYPORT,OH,51482,8658349309,2019-08-25,5316.6,19916.9
466414,836-55-2856,ROBERT,CLINE,1965-01-04,7390 HOWARD ROUTE SUITE 362,EAST CHRISTOPHER,WV,82670,512.910.81,2010-12-26,13011.48,16812.82
363942,227-67-1066,ARTHUR,GRIFFIN,1973-07-23,687 HEATHER MALL,PUGHHAVEN,OH,87113,443.931.65,2012-03-20,13732.67,17515.49
953221,716-70-6035,ROBERTA,BROWN,1960-04-29,6989 MENDOZA GARDENS,JOHNMOUTH,OH,28638,425.280.15,2013-01-11,11627.19,16664.54
528303,461-49-7340,DANIEL,LE,1948-10-27,17385 NORRIS LAKES SUITE 051,PORT JANEMOUTH,WV,89164,2146266244,2020-01-26,8802.78,31612.52
123667,321-49-1231,GUY,CAMACHO,2000-05-09,59748 RAYMOND GROVE,WEST EDWARD,WV,44905,0018317779,2013-07-25,1246.64,6770.64
570283,343-35-1142,JONATHAN,CHARLES,1976-10-07,000 GARY FALL,PORT CHARLESBERG,WV,59384,660.666.25,2018-02-11,10428.43,47606.77
650763,749-80-9534,GREG,WEBB,1989-07-22,2194 DONNA HEIGHTS SUITE 891,SOUTH TIMOTHY,WV,57735,4688498991,2017-05-14,8534.64,42750.63
575519,829-50-5978,BROOKE,MILLER,1963-06-03,97333 CARRIE PIKE SUITE 038,LAKE JOSHUA,OH,22774,0015856270,2015-01-05,3248.88,24498.8
188596,549-14-2249,JOSE,SCOTT,1969-01-27,131 ALEXIS TUNNEL SUITE 221,WEST NICOLESHIRE,WV,47084,+188122368,2012-02-11,13661.84,76.83
849226,843-36-3302,JOHN,RICHARDS,1987-11-24,4945 SMITH COMMON,MORALESVILLE,PA,07831,3326470730,2015-12-20,3130.67,9006.72
463180,153-15-2336,STEPHANIE,ERICKSON,1985-11-16,173 ADAM LODGE SUITE 487,WOODHAVEN,WV,12345,6914665517,2017-10-18,1885.53,8423.57
343103,531-80-7241,CHRISTOPHER,MAYS,2001-07-21,29453 ANNE SQUARES,CHRISTOPHERPORT,PA,38589,5802540085,2016-07-24,8636.27,15722.58
675366,724-86-3511,DANIEL,AUSTIN,1942-02-17,896 RODGERS SQUARE APT. 311,JOHNSONHAVEN,WV,60697,215.874.91,2015-07-18,982.42,31637.86
207815,302-86-5900,JESSICA,PIERCE,1941-03-02,85794 CAMERON WALL SUITE 415,SOUTH WILLIESHIRE,OH,73581,2117881167,2023-07-24,3349.34,13337.66
658414,241-37-9530,SHAWN,ELLIS,1946-05-27,540 JAMES TUNNEL APT. 426,NEW DESTINY,PA,88452,8996571395,2014-08-29,11604.77,12949.69
661774,646-38-8848,CRYSTAL,BROWN,1954-08-20,930 AMANDA HILL SUITE 604,NEW RANDYBURGH,OH,97164,7295225953,2022-07-22,9813.58,5854.38
638323,437-97-8420,BILLY,SANDERS,1964-08-28,059 LEWIS BROOK APT. 753,ROWESTAD,PA,90809,6883306829,2024-09-28,1596.77,26078.58
625584,845-87-2412,HANNAH,FREEMAN,1979-04-18,9191 VELEZ WAYS,SOUTH HEATHER,OH,69055,0019009472,2017-09-26,3997.58,2877.06
379497,284-67-3155,MICHELLE,STEWART,1951-01-12,244 CHRISTOPHER CROSSROAD APT. 210,SOUTH THOMAS,OH,35106,5093254270,2013-06-01,5435.4,31683.72
295747,507-58-8576,ROBIN,GARCIA,1995-07-22,54508 SANDRA ROUTE,GINASIDE,OH,93537,6854819748,2025-02-25,10888.4,23131.3
736812,265-82-6588,JONATHAN,VELASQUEZ,1940-02-28,7174 PAUL VIA SUITE 066,EAST JOSEPHTOWN,PA,11433,3608124181,2010-12-09,12766.72,14488.23
668033,291-81-5526,SHARON,ROSS,1983-09-30,2168 HARRISON ST,EAST BRANDONBOROUGH,OH,09601,7108924432,2021-10-09,12335.05,10442.98
184940,335-23-3091,JEAN,VASQUEZ,1991-10-01,73188 JOHNSON CAUSEWAY SUITE 462,EAST SCOTTPORT,OH,96379,6714991673,2018-12-20,2789.63,23773.07
124388,229-64-8189,CHRIS,HALL,1969-04-17,9290 BROWN PATH APT. 942,WILSONBURY,OH,95818,9243706492,2022-07-02,14132.44,29560.21
758755,472-20-3788,JOSHUA,MASON,2004-04-08,41434 PATTERSON LODGE SUITE 397,PORT VINCENTLAND,PA,18780,0019067335,2016-04-10,12788.84,19029.33
463715,706-56-1387,ROBERT,BENNETT,2003-03-18,134 PHILLIP PRAIRIE SUITE 032,KIMBERLYBURGH,PA,14998,6455324421,2023-03-28,3536.31,9083.33
370002,307-61-9657,CRAIG,MONTGOMERY,1977-09-17,1469 MARCUS SHORES APT. 837,GOMEZMOUTH,WV,76084,0012007578,2014-09-06,9296.24,36656.59
